id,name,host_id,host_acceptance_rate,host_total_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1.04373E+18,Charming and Historic Apartment,55128873,100%,1,Beacon Hill,42.359827,-71.069176,Entire condo,Entire home/apt,2,1,1,1,$151.00 ,1,1125,5,5,4.94,4.94,5,4.94,4.63
1.04399E+18,"Blueground | Burlington, gym, nr dining & shops",107434423,97%,4975,Brighton,42.35992,-71.14956,Entire rental unit,Entire home/apt,2,1,1,1,$173.00 ,32,1125,,,,,,,
1.04409E+18,"Blueground | Chinatown/Theater Dist, gym, nr t",107434423,97%,4975,Downtown,42.3511858,-71.064017,Entire rental unit,Entire home/apt,2,1,1,1,$192.00 ,32,1125,,,,,,,
1.0441E+18,"Blueground | Fenway, gym, nr restaurants & shops",107434423,97%,4975,Fenway,42.3447546,-71.0958932,Entire rental unit,Entire home/apt,2,1,0,1,$216.00 ,32,1125,,,,,,,
1.0441E+18,"Blueground | Fenway, gym, nr t stop & dining",107434423,97%,4975,Fenway,42.3447546,-71.0958932,Entire rental unit,Entire home/apt,2,1,0,1,$136.00 ,32,1125,,,,,,,
1.0441E+18,"Blueground | Fenway, gym, nr restaurants & shops",107434423,97%,4975,Fenway,42.3447546,-71.0958932,Entire rental unit,Entire home/apt,2,1,0,1,$155.00 ,32,1125,,,,,,,
1.0441E+18,"Blueground | Fenway, gym, nr T stop & dining",107434423,97%,4975,Fenway,42.3447546,-71.0958932,Entire rental unit,Entire home/apt,2,1,0,1,$156.00 ,32,1125,,,,,,,
1.0441E+18,"Blueground | Fenway, gym, nr restaurants & shops",107434423,97%,4975,Fenway,42.3447546,-71.0958932,Entire rental unit,Entire home/apt,2,1,0,1,$302.00 ,32,1125,,,,,,,
1.0441E+18,"Blueground | Charlestown, w/d, close to dining",107434423,97%,4975,Charlestown,42.3776776,-71.0504732,Entire rental unit,Entire home/apt,4,2,2,2,$236.00 ,32,1125,,,,,,,
1.04412E+18,Spacious 4 bedroom apartment,248463000,100%,5,Roxbury,42.3226427,-71.0689677,Entire rental unit,Entire home/apt,8,2,4,4,$250.00 ,1,365,4.39,4.56,4.61,4.89,4.83,4,4.56
1.04421E+18,Sophisticated South End Studio,365116307,100%,72,South End,42.34180354,-71.08251799,Entire rental unit,Entire home/apt,2,1,0,1,$207.00 ,1,365,4.47,4.82,4.65,5,4.82,4.76,4.53
1.04424E+18,Studio Nestled in Back Bay!,365116307,100%,72,South End,42.34185805,-71.08197598,Entire rental unit,Entire home/apt,2,1,0,1,$191.00 ,1,365,4.81,4.67,4.9,5,4.9,5,4.67
1.04439E+18,Beautiful 2BR in Downtown Boston,212359760,98%,188,Downtown,42.35313,-71.06398,Entire rental unit,Entire home/apt,6,1,2,3,$296.00 ,1,365,4.33,4.5,4.38,4.75,4.71,4.75,4.5
1.0444E+18,Huge Studio in Downtown Boston 6435,212359760,98%,188,Downtown,42.35119,-71.06484,Entire rental unit,Entire home/apt,4,1,1,1,$206.00 ,29,365,4.71,4.71,4.86,5,4.86,4.71,4.57
1.0444E+18,Huge Studio in Boston Commons,212359760,98%,188,Downtown,42.35252,-71.06335,Entire rental unit,Entire home/apt,4,1,1,2,$225.00 ,1,365,4.38,4.25,3.92,4.75,4.58,4.83,4.17
1.0449E+18,Spacious Studio | Prudential Area,275849638,100%,75,South End,42.34184209,-71.08213585,Entire rental unit,Entire home/apt,2,1,0,1,$256.00 ,1,365,4.92,5,4.91,5,5,4.91,4.73
1.04491E+18,Bright Modern Studio | South End,275849638,100%,75,Back Bay,42.34358,-71.084,Entire rental unit,Entire home/apt,2,1,0,1,$218.00 ,1,365,4.92,4.92,4.92,4.92,5,5,4.5
1.04493E+18,Vibrant Studio | Prudential Area,275849638,100%,75,Back Bay,42.34202,-71.0837,Entire rental unit,Entire home/apt,2,1,0,1,$234.00 ,1,365,4.85,4.81,4.81,4.85,4.81,4.93,4.74
1.04494E+18,Bold & Spacious Studio | Back Bay,275849638,100%,75,Back Bay,42.34402358,-71.08239904,Entire rental unit,Entire home/apt,2,1,0,1,$208.00 ,1,365,4.65,4.81,4.81,4.85,4.85,4.88,4.62
1.04494E+18,Spacious and Bright Studio,275849638,100%,75,Back Bay,42.34378148,-71.08333199,Entire rental unit,Entire home/apt,2,1,0,1,$229.00 ,1,365,4.83,4.78,5,4.94,4.94,4.89,4.72
1.04497E+18,Modern Bright Back Bay Studio,275849638,100%,75,Back Bay,42.34354201,-71.08374689,Entire rental unit,Entire home/apt,2,1,0,1,$215.00 ,1,365,4.87,4.94,5,4.84,5,4.97,4.74
1.04559E+18,Private 1BR Apt w/ Workspace & Gym,163251048,99%,756,East Boston,42.36638,-71.04007,Entire serviced apartment,Entire home/apt,3,1,1,2,$366.00 ,29,365,,,,,,,
1.04567E+18,(F35) Brand New beautiful Fenway Park 1bd,331225367,100%,113,Longwood Medical Area,42.34066,-71.10179,Entire rental unit,Entire home/apt,4,1,1,1,$278.00 ,1,365,5,4.96,5,4.96,4.92,5,4.79
1.04573E+18,Studio in Downtown Boston Theatre District,212359760,98%,188,Downtown,42.3534276,-71.06367883,Entire rental unit,Entire home/apt,4,1,1,2,$170.00 ,1,365,4.42,4.3,4.3,4.7,4.4,4.8,4.1
1.04594E+18,90 Boston spacious cozy apartment 4BR,548573234,100%,4,Dorchester,42.29439144,-71.05360323,Entire rental unit,Entire home/apt,14,2,4,8,$398.00 ,1,28,5,4.83,5,5,4.92,4.92,4.92
1.04598E+18,Primo North End Studio,2006852,99%,69,North End,42.36596,-71.053,Entire rental unit,Entire home/apt,2,1,0,1,$185.00 ,1,365,4.77,5,5,4.92,5,4.92,4.62
1.046E+18,Stylish Hotel Room in Boston's Fenway - Unit #104,22348222,99%,156,Fenway,42.34659273,-71.09095856,Entire rental unit,Entire home/apt,2,1,1,1,$206.00 ,1,365,4.86,4.93,4.89,5,4.93,4.93,4.75
1.046E+18,Stylish Hotel Room in Boston's Fenway - Unit #107,22348222,99%,156,Fenway,42.34477506,-71.08970791,Entire rental unit,Entire home/apt,2,1,1,1,$197.00 ,1,365,4.78,4.82,4.9,4.87,4.87,4.95,4.64
1.046E+18,Perfetto North End 1brm,2006852,99%,69,North End,42.36777638,-71.05398494,Entire rental unit,Entire home/apt,3,1,1,2,$204.00 ,1,365,4.67,4.71,4.64,4.93,5,4.64,4.57
1.04602E+18,Prima Boston North End 2brm,2006852,99%,69,North End,42.36474704,-71.05588948,Entire rental unit,Entire home/apt,6,1,2,3,$265.00 ,1,365,5,5,4.88,4.88,5,5,5
1.04636E+18,Loft Bed Studio | Prudential Area,275849638,100%,75,Back Bay,42.3428614,-71.0829174,Entire rental unit,Entire home/apt,2,1,0,1,$188.00 ,1,365,4.62,4.73,4.85,4.85,4.88,4.92,4.46
1.04647E+18,Unique South End Studio,365116307,100%,72,South End,42.34196,-71.08244,Entire rental unit,Entire home/apt,2,1,0,1,$183.00 ,1,365,4.67,4.91,4.78,4.96,5,4.91,4.61
1.04649E+18,Cozy Garden Level Studio,365116307,100%,72,Back Bay,42.3438,-71.08393,Entire rental unit,Entire home/apt,2,1,0,1,$214.00 ,1,365,4.85,4.85,4.78,4.85,4.96,4.85,4.52
1.04656E+18,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR,212359760,98%,188,Dorchester,42.28523646,-71.0699073,Entire rental unit,Entire home/apt,5,1,2,3,$215.00 ,1,365,4.65,4.58,4.88,4.83,4.88,4.25,4.42
1.04666E+18,Boston Charm: Private Room Near Downtown,33765183,95%,2,Dorchester,42.30218,-71.0624,Shared room in home,Shared room,2,2,1,0,$62.00 ,1,28,4.67,4.33,4,4.67,5,4,4.33
1.04691E+18,"Blueground | S Boston, gym, nr red line & shops",107434423,97%,4975,South Boston,42.341136,-71.049587,Entire rental unit,Entire home/apt,2,1,1,1,$197.00 ,32,1125,,,,,,,
1.04717E+18,"(C21) Back Bay - 2 Beds, Spacious Apartment!",233908696,100%,7,Fenway,42.34748,-71.09078,Entire rental unit,Entire home/apt,3,1,1,2,$275.00 ,1,365,4.75,4.65,4.65,5,4.9,4.9,4.7
1.04874E+18,Fully Sleep Enhanced Luxury Master Bedroom w/Queen,21383374,100%,2,Dorchester,42.29231,-71.04953,Private room in rental unit,Private room,2,1,1,0,$89.00 ,1,15,5,5,5,5,5,5,5
1.04916E+18,Sunny Victorian Gem w/ Porch,89227862,94%,25,Brighton,42.33763,-71.15213,Entire condo,Entire home/apt,4,1,1,2,$172.00 ,2,1125,5,5,5,5,5,5,5
1.05009E+18,Large 2 BR|2 BA + Patio in Back Bay,9410008,100%,48,Back Bay,42.34858756,-71.08947861,Entire rental unit,Entire home/apt,5,2,2,2,$581.00 ,10,365,5,5,5,5,5,5,4.89
1.05012E+18,Brand New 2 BR | 1 BA in So. BOS #2,9410008,100%,48,South Boston,42.33412,-71.04619,Entire rental unit,Entire home/apt,5,1,2,2,$346.00 ,10,365,5,5,5,5,5,4.75,5
1.05046E+18,"Blueground | Downtown, gym & w/d, nr waterfront",107434423,97%,4975,Downtown,42.3537627,-71.0530544,Entire rental unit,Entire home/apt,2,1,1,1,$158.00 ,32,1125,,,,,,,
1.05062E+18,"Blueground | Downtown, gym & laundry, nr shops",107434423,97%,4975,Downtown,42.3537627,-71.0530544,Entire rental unit,Entire home/apt,2,1,0,1,$150.00 ,32,1125,,,,,,,
1.05154E+18,Lux 1BR w/ Amenities South End,20857768,69%,110,South End,42.34577358,-71.06497324,Entire serviced apartment,Entire home/apt,3,1,1,0,$199.00 ,29,365,,,,,,,
1.05304E+18,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR,212359760,98%,188,Dorchester,42.2836359,-71.0683875,Entire rental unit,Entire home/apt,5,1,2,3,$215.00 ,1,365,4.29,4.57,4.36,4.64,4.57,4.43,4.29
1.05355E+18,"JP, Central Location, 3, Bedrooms, Stay NOW!",43613912,98%,32,Jamaica Plain,42.31875887,-71.11505819,Entire rental unit,Entire home/apt,8,1,3,4,$260.00 ,3,180,3.8,4.2,4.4,5,5,5,3.6
1.05368E+18,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,130680380,83%,48,Fenway,42.34927,-71.0937,Entire rental unit,Entire home/apt,7,1,2,4,$279.00 ,3,365,4.27,4.8,4.67,4.73,4.4,5,4.13
1.05462E+18,Boston Private Bedroom near train/bus,4546050,100%,4,West Roxbury,42.27975022,-71.16049044,Private room in home,Private room,1,1,1,1,$68.00 ,5,365,5,5,5,5,5,5,5
1.05854E+18,Jamaica Plain apartment for travel nurses,31516518,,2,Jamaica Plain,42.30806146,-71.10006343,Private room in home,Private room,1,0.5,1,1,$70.00 ,91,120,,,,,,,
1.0604E+18,"Boston Hospitality Homes, Harvard",428724673,99%,6,Allston,42.3592557,-71.124914,Entire home,Entire home/apt,8,2,5,5,$348.00 ,3,90,5,5,5,5,5,5,5
1.0607E+18,Master Bedroom/private bath/step to Train&Bus,4546050,100%,4,West Roxbury,42.28089,-71.15935,Private room in home,Private room,1,1,1,1,$94.00 ,5,365,5,5,5,5,5,5,5
1.06188E+18,Boston Town House Apartment,537645007,94%,2,Roxbury,42.33454,-71.07558,Entire rental unit,Entire home/apt,4,1.5,1,1,$198.00 ,3,365,4.67,4.67,4.33,4.5,4.33,4.17,4.17
1.06223E+18,"Blueground | Brighton, gym, near green line stop",107434423,97%,4975,Brighton,42.3477738,-71.1460998,Entire rental unit,Entire home/apt,4,2,2,2,$215.00 ,32,1125,,,,,,,
1.06243E+18,luxurious and comfortable room,457840267,100%,1,East Boston,42.3660348,-71.0392373,Private room in rental unit,Private room,2,1,1,0,$150.00 ,1,30,5,4.88,5,5,5,4.75,5
1.06259E+18,Spacious North End 1 BR | 1BA,9410008,100%,48,North End,42.36507,-71.05154,Entire rental unit,Entire home/apt,3,1,1,1,$296.00 ,10,365,5,5,5,5,5,5,4.86
1.06261E+18,Brand New 2 BR | 1 BA in So. BOS #3,9410008,100%,48,South Boston,42.33565049,-71.04625129,Entire rental unit,Entire home/apt,4,1,2,2,$340.00 ,10,365,5,4.88,5,4.88,5,5,4.63
1.06278E+18,Private Queen Bedroom in Boston,474189195,58%,7,Dorchester,42.30239,-71.06824,Private room in rental unit,Private room,1,1,1,1,$58.00 ,91,365,,,,,,,
1.06318E+18,"230B3  · The Mayhew, Bedroom 3",71783,93%,68,Dorchester,42.32108,-71.06167,Private room,Private room,2,1,1,1,$54.00 ,30,1125,,,,,,,
1.06341E+18,Luxury 2Br 2BA Apt Fenway Boston,163848078,74%,135,Longwood Medical Area,42.34156975,-71.10619443,Entire rental unit,Entire home/apt,5,2,2,3,$499.00 ,4,365,5,5,5,4.83,5,4.67,4.67
1.06368E+18,NEW! Boston Full Home Near MBTA! 3 Mi To Fenway!,41266357,99%,5,Roxbury,42.32044,-71.07531,Entire home,Entire home/apt,16,3,8,8,$554.00 ,1,365,5,5,5,5,5,4.33,5
1.06502E+18,"Blueground | Brighton, gym, nr green line & dining",107434423,97%,4975,Brighton,42.3469948,-71.1452694,Entire rental unit,Entire home/apt,4,1,2,2,$197.00 ,32,1125,,,,,,,
1.06509E+18,Gorgeous Studio with Bay Windows!,409684302,99%,144,South End,42.3428679,-71.07932804,Entire rental unit,Entire home/apt,2,1,0,1,$307.00 ,1,14,,,,,,,
1.0651E+18,Queen Bedroom A in #1285: Allston,297860058,90%,1457,Allston,42.35406,-71.13169,Private room in rental unit,Private room,1,0,1,1,$63.00 ,91,365,,,,,,,
1.06534E+18,Cozy 2BR in victorian brownstone,29329872,100%,1,Roxbury,42.32428,-71.07963,Entire rental unit,Entire home/apt,4,1,2,2,$95.00 ,14,365,5,5,5,5,5,5,5
1.06587E+18,"Sunny 4th Floor Corner Unit w/ Elevator, Pool",89227862,94%,25,Brighton,42.33878,-71.15568,Entire rental unit,Entire home/apt,4,1,1,1,$136.00 ,2,1125,4.5,4.5,4.75,3.75,4.5,4.5,4.25
1.06619E+18,Charming Back Bay Apartment,555787348,,1,Back Bay,42.34944664,-71.08720299,Entire rental unit,Entire home/apt,4,1,1,0,$187.00 ,91,365,,,,,,,
1.06657E+18,4-bed / 2-bath Modern Condo Minutes from Downtown,5424940,81%,2,Roxbury,42.31794,-71.0785,Entire rental unit,Entire home/apt,6,2,4,0,$308.00 ,3,1125,4.83,4.83,4.83,4.92,5,4.33,4.83
1.06663E+18,"Blueground | Chinatown/Theater Dist, gym, nr t",107434423,97%,4975,Downtown,42.3511858,-71.064017,Entire rental unit,Entire home/apt,2,1,1,1,$195.00 ,32,1125,,,,,,,
1.06677E+18,Apartment #970: North End,533234561,83%,120,North End,42.36506233,-71.05447999,Entire rental unit,Entire home/apt,2,1,0,1,$148.00 ,91,365,,,,,,,
1.06688E+18,Cozy Room 15 Minutes to BOS Airport,59651248,99%,1,East Boston,42.37555848,-71.03573253,Private room in home,Private room,2,1,1,0,$91.00 ,1,7,4.75,4.71,4.83,4.77,4.83,4.65,4.65
1.06689E+18,Private Beautiful Room Near Boston Collage #3,15189962,96%,7,Brighton,42.35025,-71.17402,Private room in home,Private room,2,1,1,0,$69.00 ,3,365,4.54,4.54,4.54,5,5,4.92,4.31
1.06756E+18,Renovated Boston Brownstone,209024699,75%,4,Charlestown,42.37750855,-71.06135727,Entire home,Entire home/apt,8,3.5,4,5,"$1,900.00 ",7,14,,,,,,,
1.06895E+18,"Fenway Cultural, 2 bed 2 bath",163848078,74%,135,Longwood Medical Area,42.34020616,-71.10661551,Entire rental unit,Entire home/apt,5,2,2,3,$420.00 ,4,365,4.83,4.8,5,4.8,5,5,4.4
1.06896E+18,25A1 · The Alameda 1 w/AC | 2BR 1BA,71783,93%,68,West Roxbury,42.29305,-71.15292,Entire rental unit,Entire home/apt,5,1,2,2,$116.00 ,30,1125,,,,,,,
1.06962E+18,(J2) New Studio! Private Entrance! Washer/Dryer,430053852,100%,7,Back Bay,42.35252,-71.07614,Entire rental unit,Entire home/apt,2,1,0,1,$268.00 ,1,365,5,5,4.95,5,5,4.95,4.84
1.06976E+18,Historic Mayor’s Mansion #1,144866724,99%,10,Beacon Hill,42.358874,-71.0710638,Private room in home,Private room,2,1,1,1,$150.00 ,1,365,4.95,4.9,4.86,4.86,4.95,5,4.95
1.0703E+18,14P.R · The GV Rose Room,71783,93%,68,Dorchester,42.31487363,-71.06099776,Private room,Private room,2,2,1,1,$57.00 ,30,1125,,,,,,,
1.07035E+18,"(CL7) NEW 2 beds, Roof Deck, W/D, Location!",331225367,100%,113,South End,42.34382,-71.07746,Entire rental unit,Entire home/apt,4,1,1,2,$321.00 ,1,365,4.95,4.92,4.89,5,4.92,5,4.63
1.07054E+18,Luxury 2BR 2BA apt Fenway .Boston.,163848078,74%,135,Longwood Medical Area,42.34173,-71.10686,Entire rental unit,Entire home/apt,6,2,2,2,$499.00 ,5,365,5,5,5,5,5,5,5
1.07172E+18,"Central 4 Bed, 2 Bath",130680380,83%,48,Downtown,42.36635,-71.05896,Entire rental unit,Entire home/apt,8,2,4,4,$441.00 ,3,365,,,,,,,
1.07195E+18,"Stylish Retreat in Boston 3BR 2BA, W&d in unit",163848078,74%,135,South Boston,42.34267941,-71.05715075,Entire rental unit,Entire home/apt,7,2,3,5,$436.00 ,3,365,4.91,5,5,4.9,4.8,4.8,4.7
1.07225E+18,"Blueground | South End, gym, nr groceries & shops",107434423,97%,4975,South End,42.3439382,-71.0638329,Entire rental unit,Entire home/apt,2,1,1,1,$245.00 ,32,1125,,,,,,,
1.07336E+18,Beautiful 1Bedroom Apartment in Beacon Hill Boston,417546358,89%,265,Beacon Hill,42.3586293,-71.06915347,Entire rental unit,Entire home/apt,2,1,1,0,$130.00 ,29,365,,,,,,,
1.0734E+18,Super Cozy 2-Bedroom apartment in downtown Boston,417546358,89%,265,Beacon Hill,42.36005,-71.06669,Entire rental unit,Entire home/apt,2,1,2,2,$155.00 ,29,365,,,,,,,
1.07407E+18,Top quality 2 Bedroom Apartment in Beacon Hill,417546358,89%,265,Beacon Hill,42.36067128,-71.0689352,Entire rental unit,Entire home/apt,2,1,2,2,$160.00 ,29,365,,,,,,,
1.07409E+18,Charming 1 Bedroom Apartment in Downtown Boston,417546358,89%,265,Beacon Hill,42.35877,-71.06785,Entire rental unit,Entire home/apt,3,1,1,2,$175.00 ,29,365,5,5,5,5,5,5,5
1.0745E+18,"Blueground | Seaport, gym, close to shops & dining",107434423,97%,4975,South Boston Waterfront,42.3490612,-71.0447136,Entire rental unit,Entire home/apt,2,1,0,1,$170.00 ,32,1125,,,,,,,
1.07468E+18,Cozy 2-Bedroom Apartment in Downtown Boston,417546358,89%,265,Beacon Hill,42.36012,-71.06878,Entire rental unit,Entire home/apt,2,1,2,0,$120.00 ,29,365,,,,,,,
1.07471E+18,Rooms in Modern Appartment| Near Subway|Local,522128667,99%,2,Dorchester,42.2904438,-71.0605249,Private room in rental unit,Private room,4,1,1,2,$153.00 ,1,28,,,,,,,
1.07474E+18,Beautiful 1 Bedroom in Beacon Hill Boston,417546358,89%,265,Beacon Hill,42.36003,-71.06735,Entire rental unit,Entire home/apt,2,1,1,1,$156.00 ,29,365,,,,,,,
1.0748E+18,Huge Space in the Heart of Boston,104477953,90%,2,Roxbury,42.32468367,-71.07834288,Entire rental unit,Entire home/apt,4,2,3,3,$189.00 ,6,28,3.5,4.5,5,4,3,3.5,3
1.07589E+18,"Blueground | Downtown, gym, nr restaurants",107434423,97%,4975,Downtown,42.3537627,-71.0530544,Entire rental unit,Entire home/apt,2,1,1,1,$225.00 ,32,1125,,,,,,,
1.07629E+18,3BR2BA Apt - Near train station,540652515,99%,3,Dorchester,42.31119413,-71.05374671,Entire rental unit,Entire home/apt,8,2,3,0,$240.00 ,2,365,4.5,4.63,4.88,4.63,4.75,4.5,4.5
1.07659E+18,"Blueground | N Station, w/d & gym, nr restaurants",107434423,97%,4975,Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1,1,1,$218.00 ,32,1125,,,,,,,
1.07705E+18,Fully furnished Victorian Single Fm in So. Boston,247399680,78%,1,South Boston,42.33148,-71.04361,Entire home,Entire home/apt,8,2.5,4,4,$450.00 ,2,365,5,5,5,5,5,5,5
1.07732E+18,"Blueground | Back Bay, gym & w/d, nr shopping",107434423,97%,4975,Back Bay,42.348645,-71.0793489,Entire rental unit,Entire home/apt,2,1,0,1,$180.00 ,32,1125,,,,,,,
1.07763E+18,Hill Top 1BR Garden Apt Close to Longwood Area,184906834,99%,19,Mission Hill,42.33037,-71.10773,Entire rental unit,Entire home/apt,4,1,1,1,$153.00 ,3,365,4.78,4.78,5,5,5,4.89,4.89
1.07771E+18,Beautiful 2BR in Boston Theatre District,212359760,98%,188,Downtown,42.35085319,-71.06486792,Entire rental unit,Entire home/apt,6,1,2,2,$307.00 ,1,365,4.28,4.13,4.44,4.63,4.75,4.63,4.38
1.0783E+18,Cozy suite in the city!,237078658,99%,3,South Boston,42.3376382,-71.0391213,Entire rental unit,Entire home/apt,2,1,1,0,$91.00 ,1,365,4.87,4.87,4.9,4.97,4.97,4.9,4.77
1.07833E+18,Boston Dream Space,462388177,98%,7,Dorchester,42.31680674,-71.06661868,Private room in home,Private room,2,2,1,0,$130.00 ,1,365,,,,,,,
1.07834E+18,Boston Charm Room,462388177,98%,7,Dorchester,42.31721,-71.06667,Private room in home,Private room,2,2,1,0,$129.00 ,1,365,5,5,5,5,5,3,4
1.07836E+18,Boston City Lights,462388177,98%,7,Dorchester,42.31691,-71.06734,Private room in home,Private room,2,2,1,0,$189.00 ,1,365,5,5,4.5,5,4.5,4.5,4.5
1.07859E+18,Boston Private Room #5 With 1Full Bed,462388177,98%,7,Dorchester,42.31836,-71.06859,Private room in home,Private room,2,2,1,0,$128.00 ,1,365,,,,,,,
1.0786E+18,New Spacious Home in Boston,534020332,100%,1,Dorchester,42.28207,-71.07796,Entire home,Entire home/apt,8,2,4,6,$325.00 ,1,1125,4.9,4.93,5,5,4.96,4.75,4.93
1.07896E+18,Near Harvard Business 1-3,15154687,100%,57,Allston,42.35975,-71.13183,Private room in home,Private room,2,1,1,2,$70.00 ,1,365,4.76,4.88,4.75,4.88,4.81,4.88,4.75
1.07899E+18,Near Harvard Business 1-1,15154687,100%,57,Allston,42.35953,-71.13205,Private room in home,Private room,2,1,1,2,$70.00 ,1,365,4.78,4.78,4.89,4.94,5,4.94,4.83
1.07982E+18,Downtown Designer Home| Keyless,365116307,100%,72,Downtown,42.35710782,-71.06094766,Entire rental unit,Entire home/apt,8,2,4,4,$774.00 ,1,365,4.6,4.65,4.65,4.7,4.8,4.55,4.55
1.07986E+18,Contemporary Boston Getaway | Near South End,151238588,99%,83,Roxbury,42.32847396,-71.08811014,Entire townhouse,Entire home/apt,14,2,4,7,$674.00 ,1,365,5,5,5,5,5,5,5
1.08044E+18,cozy room in quiet area,538827522,84%,3,Dorchester,42.30974337,-71.08059775,Private room in rental unit,Private room,1,2,1,1,$49.00 ,7,365,5,5,5,5,5,5,5
1.0806E+18,Cool Private Room in Shared Apt near Moakley Park,2356643,99%,362,South Boston,42.33191074,-71.05332541,Private room in rental unit,Private room,2,1,1,1,$35.00 ,29,1125,4,4,4,3.33,4,4.33,3.67
1.08108E+18,"Blueground | North Station, gym & w/d, nr shopping",107434423,97%,4975,Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1,1,1,$193.00 ,32,1125,,,,,,,
1.08109E+18,"Blueground | North Station, gym, nr dining & shops",107434423,97%,4975,West End,42.3655308,-71.0649063,Entire rental unit,Entire home/apt,2,1,1,1,$235.00 ,32,1125,,,,,,,
1.08109E+18,"Blueground | Fenway, gym, nr green line & dining",107434423,97%,4975,Fenway,42.3475057,-71.1010258,Entire rental unit,Entire home/apt,2,1,0,1,$211.00 ,32,1125,,,,,,,
1.08169E+18,"Blueground | Brighton, gym & w/d, on the river",107434423,97%,4975,Brighton,42.359921,-71.149558,Entire rental unit,Entire home/apt,2,1,1,1,$131.00 ,32,1125,,,,,,,
1.08169E+18,"Blueground | Brighton, gym & w/d, on the river",107434423,97%,4975,Brighton,42.35992,-71.14956,Entire rental unit,Entire home/apt,2,1,1,1,$151.00 ,32,1125,,,,,,,
1.08169E+18,"Blueground | Brighton, gym & w/d, on the river",107434423,97%,4975,Brighton,42.359921,-71.149558,Entire rental unit,Entire home/apt,2,1,1,1,$162.00 ,32,1125,5,5,5,5,5,5,4
1.08169E+18,"Blueground | Brighton, gym & w/d, on the river",107434423,97%,4975,Brighton,42.359921,-71.149558,Entire rental unit,Entire home/apt,2,1,1,1,$159.00 ,32,1125,,,,,,,
1.08169E+18,"Blueground | Brighton, gym & w/d, on the river",107434423,97%,4975,Brighton,42.359921,-71.149558,Entire rental unit,Entire home/apt,2,1,1,1,$154.00 ,32,1125,,,,,,,
1.08182E+18,Boston Delight,462388177,98%,7,Dorchester,42.31697,-71.06885,Private room in home,Private room,2,3,1,1,$195.00 ,1,365,5,5,5,5,5,5,5
1.08184E+18,Boston Breeze Room,462388177,98%,7,Dorchester,42.3185,-71.06844,Private room in home,Private room,2,2,1,0,$140.00 ,1,365,4.5,4.5,4.5,4.5,5,4.5,4.5
1.08187E+18,"Cozy & Private Bedrm, Bathrm & Patio near Downtown",505603593,97%,1,Roxbury,42.31481802,-71.08333136,Private room in rental unit,Private room,2,1,1,1,$69.00 ,1,365,4.83,4.83,4.92,4.83,4.83,4.42,4.58
1.08188E+18,Super-functional classic YOTEL minimalist design,559328887,91%,2,South Boston Waterfront,42.352323,-71.0468488,Room in hotel,Private room,2,1,1,,$373.00 ,1,365,4.5,4.83,5,4.83,3.83,5,4
1.08198E+18,Sunny Treetop Retreat | Near T,319011975,100%,44,Dorchester,42.31497,-71.05526,Entire home,Entire home/apt,9,1,3,5,$385.00 ,1,1125,5,5,5,5,5,5,5
1.08198E+18,Contemporary Duplex | sleeps 23,319011975,100%,44,Dorchester,42.31493672,-71.05546264,Entire home,Entire home/apt,16,3,6,14,$978.00 ,1,1125,5,5,5,5,5,5,5
1.08263E+18,sunny and spacious in quiet area,538827522,84%,3,Dorchester,42.31115,-71.07886,Private room in rental unit,Private room,1,2,1,1,$42.00 ,7,365,,,,,,,
1.08437E+18,Private Room in Newton/Brighton Free Parking #6,15189962,96%,7,Brighton,42.34965274,-71.17242132,Private room in home,Private room,2,1,1,0,$69.00 ,3,365,4.11,4.22,4.44,4.67,4.78,4.33,4.44
1.08491E+18,Classic Boston Home | near T,151238588,99%,83,Dorchester,42.31622184,-71.05941891,Entire townhouse,Entire home/apt,15,3.5,6,9,$142.00 ,1,1125,5,5,5,5,5,5,5
1.08535E+18,Quaint Longwood/Fenway Studio,406353986,100%,17,Mission Hill,42.33220877,-71.10707791,Entire rental unit,Entire home/apt,2,1,0,1,$129.00 ,2,60,5,5,5,5,5,4.89,4.89
1.08543E+18,Private Room/ Boston Collage #7 (newly listed),15189962,96%,7,Brighton,42.34949865,-71.17344584,Private room in home,Private room,2,1,1,0,$69.00 ,3,365,5,5,5,5,5,5,5
1.08557E+18,"Marble Home! Sleek, Clean, & Modern!",381043500,100%,1,Roslindale,42.27647727,-71.1314972,Entire condo,Entire home/apt,5,1,3,0,$200.00 ,2,28,4.9,4.95,4.79,5,5,4.84,4.79
1.08562E+18,Boston Back Bay Apt with fast wifi & great extras!,423270067,100%,159,Back Bay,42.34491,-71.08348,Entire rental unit,Entire home/apt,6,2,3,3,$588.00 ,1,365,5,5,4.86,4.86,5,5,4.86
1.08604E+18,"Blueground | Brighton, gym & w/d, nr T stops",107434423,97%,4975,Brighton,42.3477738,-71.1460998,Entire rental unit,Entire home/apt,4,2,2,2,$209.00 ,32,1125,,,,,,,
